# StartTime = 12/07/2024 05:42:23.6265 PM
Time (sec), Vehicle speed (MPH), Control module voltage (V), Engine RPM (RPM), Engine coolant temperature (°F), Ambient air temperature (°F), Engine oil temperature (°F), Absolute load value (%), Actual engine - percent torque (%), Barometric pressure (inHg), Total fuel economy (MPG), Total CO2 (lbs), Instant CO2 rate (lb/mile), Instant fuel economy (MPG), Fuel rate (gal/hr), CO2 flow (lb/min)
408.558,27.34033,14.229,1469,192.2,33.8,192.2,12.54902,0,29.5301,17.13689,35.41008,0.2853034,68.6842,0.3980585,0.1300048
409.046,27.34033,14.229,1471,192.2,33.8,192.2,12.54902,0,29.5301,17.13837,35.41113,0.2916015,67.20074,0.4068457,0.1328747
409.376,26.71896,14.243,1469.5,192.2,33.8,192.2,12.15686,0,29.5301,17.13956,35.41201,0.2906494,67.42086,0.3963011,0.1294308
409.804,27.34033,14.243,1475.75,192.2,33.8,192.2,13.33333,0,29.5301,17.14108,35.41311,0.3060871,64.02046,0.4270562,0.1394754
410.212,27.34033,14.243,1470.5,192.2,33.8,192.2,14.11765,0,29.5301,17.1421,35.41386,0.3010486,65.09193,0.4200265,0.1371795
410.575,26.71896,14.243,1465,192.2,33.8,192.2,14.11765,0,29.5301,17.14341,35.41491,0.3093387,63.34752,0.4217839,0.1377535
410.969,26.71896,14.243,1457.5,192.2,33.8,192.2,14.5098,0,29.5301,17.14461,35.41577,0.2932273,66.82815,0.399816,0.1305788
411.379,26.71896,14.243,1454.75,192.2,33.8,192.2,14.5098,0,29.5301,17.14568,35.41663,0.318361,61.55224,0.4340859,0.1417713
411.790,26.71896,14.243,1459,192.2,33.8,192.2,14.90196,0,29.5301,17.14695,35.41749,0.2938717,66.68159,0.4006947,0.1308658
412.169,26.71896,14.243,1447.5,192.2,33.8,192.2,13.72549,0,29.5301,17.14816,35.41846,0.2977384,65.81561,0.405967,0.1325877
412.516,26.09759,14.243,1422,192.2,33.8,192.2,14.11765,0,29.5301,17.14936,35.41933,0.3080497,63.61257,0.4200265,0.1371795
413.165,26.09759,14.243,1368.25,192.2,33.8,192.2,14.5098,0,29.5301,17.15046,35.42019,0.3279204,59.75789,0.4367221,0.1426322
413.685,24.85485,14.316,1287.5,192.2,33.8,192.2,16.47059,0,29.5301,17.15144,35.42105,0.3394669,57.72531,0.430571,0.1406233
414.046,21.74799,14.316,1080.25,192.2,33.8,192.2,19.60784,10,29.5301,17.15315,35.42295,0.3911293,50.10066,0.4340859,0.1417713
414.424,19.88388,14.316,1035,192.2,33.8,192.2,20,11,29.5301,17.1538,35.42389,0.470231,41.67279,0.477143,0.1558336
414.851,18.01976,14.316,1068.25,192.2,33.8,192.2,18.82353,11,29.5301,17.15447,35.42467,0.4328741,45.26913,0.3980585,0.1300048
415.212,16.15565,14.316,1087.75,192.2,33.8,192.2,18.82353,10,29.5301,17.15495,35.42555,0.5382443,36.40696,0.4437518,0.1449281
415.622,13.67017,14.316,1036.25,192.2,33.8,192.2,18.82353,11,29.5301,17.15531,35.42664,0.6772825,28.93303,0.4724761,0.1543094
416.048,12.42742,14.316,1002,192.2,33.8,192.2,19.21569,12,29.5301,17.15558,35.42763,0.7254416,27.01229,0.4600656,0.1502562
416.536,11.18468,14.316,1041.75,192.2,33.8,192.2,20,11,29.5301,17.15577,35.42864,0.8290077,23.6377,0.4731713,0.1545365
416.947,9.320568,14.316,1018.25,192.2,33.8,192.2,19.21569,10,29.5301,17.15597,35.42953,0.780991,25.09099,0.3714707,0.1213213
417.485,8.077826,14.316,888.5,192.2,33.8,192.2,21.56863,11,29.5301,17.15605,35.43059,0.9925001,19.74391,0.4091299,0.1336207
417.847,6.213712,14.209,753,192.2,33.8,192.2,25.09804,15,29.5301,17.15591,35.43169,1.546516,12.67095,0.4903902,0.1601601
418.304,4.349598,14.209,781.75,192.2,33.8,192.2,23.52941,16,29.5301,17.15575,35.43274,1.663533,11.77965,0.369247,0.120595
418.682,3.106856,14.209,770.5,192.2,33.8,192.2,24.31373,16,29.5301,17.15557,35.43348,2.281538,8.58887,0.3617305,0.1181402
419.092,2.485485,14.209,733.5,192.2,33.8,192.2,25.4902,17,29.5301,17.15517,35.43466,3.740834,5.23836,0.4744776,0.1549631
419.470,1.864114,14.209,726.5,192.2,33.8,192.2,24.70588,17,29.5301,17.1549,35.43543,4.118621,4.757863,0.3917964,0.1279596
419.959,1.242742,14.209,729,192.2,33.8,192.2,25.4902,17,29.5301,17.15456,35.4363,6.148301,3.187195,0.3899173,0.1273459
420.354,1.242742,14.209,731.5,192.2,33.8,192.2,25.09804,17,29.5301,17.15425,35.4371,5.6594,3.462529,0.3589118,0.1172196
420.748,0.6213712,14.209,735,192.2,33.8,192.2,23.52941,17,29.5301,17.15384,35.43805,11.55584,1.695751,0.3664283,0.1196745
421.158,0,14.209,734,192.2,33.8,192.2,23.92157,17,29.5301,17.15339,35.43897,0,0,0.4303183,0.1405408
421.741,0,14.209,736,192.2,33.8,192.2,23.52941,16,29.5301,17.15294,35.43991,0,0,0.4199832,0.1371654
422.230,0,14.263,729.5,192.2,33.8,192.2,21.56863,16,29.5301,17.15253,35.44074,0,0,0.3908568,0.1276528
422.623,0,14.263,723,192.2,33.8,192.2,23.52941,16,29.5301,17.15194,35.44196,0,0,0.315692,0.1031042
423.003,0,14.263,717.75,192.2,33.8,192.2,23.13725,16,29.5301,17.15155,35.44278,0,0,0.4143458,0.1353242
423.445,0,14.263,719.25,192.2,33.8,192.2,23.52941,16,29.5301,17.15117,35.44356,0,0,0.3786426,0.1236636
423.791,0,14.263,717.75,192.2,33.8,192.2,23.92157,16,29.5301,17.15081,35.4443,0,0,0.3448184,0.1126167
424.200,0,14.263,707.75,192.2,33.8,192.2,22.35294,15,29.5301,17.15036,35.44524,0,0,0.3927359,0.1282665
424.561,0,14.263,710.75,192.2,33.8,192.2,24.31373,16,29.5301,17.15005,35.44587,0,0,0.3495162,0.114151
425.035,0,14.263,708.75,192.2,33.8,192.2,23.92157,16,29.5301,17.14964,35.44673,0,0,0.3720656,0.1215156
425.431,0,14.263,704.75,192.2,33.8,192.2,24.31373,16,29.5301,17.14928,35.44746,0,0,0.3701865,0.1209019
425.938,0,14.263,698.75,192.2,33.8,192.2,23.92157,16,29.5301,17.1488,35.44845,0,0,0.3842799,0.1255048
426.323,1.242742,14.209,695.25,192.2,33.8,190.4,24.70588,17,29.5301,17.14851,35.44921,5.555694,3.527163,0.3523349,0.1150716
426.780,2.485485,14.209,716.5,192.2,33.8,190.4,26.66667,17,29.5301,17.14817,35.45031,3.22971,6.067367,0.409648,0.1337899
427.143,3.106856,14.209,802.5,192.2,33.8,190.4,34.5098,23,29.5301,17.1477,35.45167,3.952691,4.957593,0.6266863,0.204674
427.553,3.728227,14.209,1097.25,192.2,33.8,190.4,34.11765,28,29.5301,17.14706,35.45351,4.019853,4.874764,0.7648016,0.2497821
427.934,4.97097,14.209,1265,192.2,33.8,190.4,43.92157,35,29.5301,17.14622,35.45583,4.444084,4.40942,1.127352,0.3681901
428.362,6.213712,14.209,1513.25,192.2,33.8,190.4,43.13726,38,29.5301,17.14514,35.45893,4.066776,4.818518,1.289548,0.4211629
428.725,7.456454,14.209,1854.5,192.2,33.8,190.4,45.88235,43,29.5301,17.14405,35.46206,4.296155,4.56125,1.634739,0.5339014
429.120,9.320568,14.209,2219.75,192.2,33.8,190.4,43.13726,42,29.5301,17.14245,35.46663,4.150487,4.721333,1.974139,0.6447484
429.516,11.18468,14.209,2460.5,192.2,33.8,190.4,35.68628,31,29.5301,17.14118,35.47048,3.565993,5.495197,2.035356,0.6647416
430.180,12.42742,14.209,2201.25,192.2,33.8,190.4,13.72549,10,29.5301,17.14125,35.47189,0.9977628,19.63977,0.6327682,0.2066604
430.664,14.29154,14.277,1657.5,192.2,33.8,190.4,43.52941,31,29.5301,17.14129,35.47362,1.099722,17.81891,0.8020435,0.2619452
431.060,15.53428,14.277,1988.25,192.2,33.8,190.4,53.33333,50,29.5301,17.13869,35.48297,2.735548,7.163404,2.168561,0.7082461
431.438,16.77702,14.277,2202.75,192.2,33.8,190.4,52.54902,50,29.5301,17.13743,35.4874,2.663517,7.357128,2.280376,0.7447647
431.881,18.64114,14.277,2303.25,192.2,33.8,190.4,31.37255,30,29.5301,17.13693,35.49088,1.630621,12.01741,1.551178,0.5066103
432.232,19.88388,14.277,2347.25,192.2,33.8,190.4,34.5098,29,29.5301,17.13669,35.49367,1.459899,13.42274,1.481358,0.4838075
432.660,21.12662,14.277,1839.5,192.2,33.8,190.4,41.17647,37,29.5301,17.13632,35.49739,1.433706,13.66796,1.545704,0.5048227
433.028,21.74799,14.277,1812.5,192.2,33.8,190.4,50.58823,48,29.5301,17.1358,35.501,1.561025,12.55318,1.732468,0.5658194
433.501,22.99073,14.277,1910.25,192.2,33.8,190.4,55.29412,53,29.5301,17.13502,35.50564,1.755044,11.16544,2.059099,0.672496
433.848,24.23348,14.277,1977.5,192.2,33.8,190.4,48.62745,50,29.5301,17.13428,35.51026,1.725407,11.35723,2.133749,0.6968768
434.321,25.47622,14.277,2018.25,192.2,33.8,190.4,35.29412,42,29.5301,17.13355,35.51534,1.628615,12.03221,2.117335,0.6915159
434.714,26.71896,14.272,2077.25,192.2,33.8,192.2,32.94118,28,29.5301,17.13378,35.51779,0.9971241,19.65235,1.359581,0.4440354
435.173,27.34033,14.272,1926.25,192.2,33.8,192.2,55.29412,43,29.5301,17.13374,35.52213,1.133794,17.28342,1.581882,0.5166383
435.536,27.9617,14.272,1641.75,192.2,33.8,192.2,60,57,29.5301,17.13355,35.526,1.319152,14.85487,1.882325,0.6147623
435.977,29.20445,14.272,1660,192.2,33.8,192.2,65.4902,60,29.5301,17.13317,35.53091,1.317691,14.87134,1.963807,0.6413741
436.371,29.82582,14.272,1718.5,192.2,33.8,192.2,62.35294,62,29.5301,17.13262,35.53548,1.456866,13.45068,2.217422,0.7242038
436.812,31.06856,14.272,1800.25,192.2,33.8,192.2,64.31373,63,29.5301,17.13209,35.54095,1.485913,13.18774,2.355866,0.7694194
437.190,32.3113,14.272,1858.5,192.2,33.8,192.2,63.92157,64,29.5301,17.13165,35.54605,1.452692,13.48932,2.395324,0.7823064
437.598,32.93267,14.272,1911,192.2,33.8,192.2,65.09804,64,29.5301,17.13094,35.55199,1.524201,12.85646,2.561565,0.8366002
437.946,33.55404,14.272,1935,192.2,33.8,192.2,61.96078,62,29.5301,17.13057,35.55676,1.353847,14.47419,2.318199,0.7571173
438.561,34.17542,14.272,1931.25,192.2,33.8,192.2,58.43137,59,29.5301,17.1302,35.56198,1.345155,14.56771,2.34597,0.7661874
439.080,34.79679,14.121,1943.5,192.2,33.8,192.2,56.07843,55,29.5301,17.1299,35.56662,1.321461,14.82892,2.346549,0.7663764
439.505,36.6609,14.121,1986.5,192.2,33.8,192.2,12.94118,12,29.5301,17.133,35.56884,0.2877112,68.10938,0.538265,0.1757959
439.867,36.6609,14.121,1961.25,192.2,33.8,192.2,14.5098,0,29.5301,17.13462,35.57003,0.2980459,65.7477,0.5575997,0.1821105
440.353,36.6609,14.121,1782.5,192.2,33.8,192.2,15.29412,7,29.5301,17.13632,35.57127,0.3090283,63.41114,0.5781461,0.1888209
440.699,36.6609,14.121,1581.75,192.2,33.8,192.2,32.15686,22,29.5301,17.13744,35.57313,0.5063236,38.7022,0.9472563,0.3093713
441.108,36.6609,14.121,1513.25,192.2,33.8,192.2,33.33333,27,29.5301,17.13894,35.57568,0.514778,38.06658,0.9630732,0.314537
441.485,36.6609,14.121,1553,192.2,33.8,192.2,61.17647,49,29.5301,17.13948,35.57859,0.7911749,24.76802,1.480171,0.4834198
441.926,36.6609,14.121,1691.75,192.2,33.8,192.2,67.05882,63,29.5301,17.13941,35.58369,1.223793,16.01238,2.289535,0.7477559
442.273,36.6609,14.121,1484.25,192.2,33.8,192.2,64.70588,64,29.5301,17.13948,35.58776,1.104622,17.73986,2.066584,0.6749405
442.762,37.28227,14.121,1459.25,192.2,33.8,192.2,21.96078,44,29.5301,17.14008,35.59173,0.8706205,22.5079,1.656409,0.5409785
443.140,37.90364,14.282,1459.25,192.2,33.8,192.2,15.29412,15,29.5301,17.14175,35.59261,0.2314963,84.64859,0.4477764,0.1462425
443.565,37.28227,14.282,1490.25,192.2,33.8,192.2,18.43137,12,29.5301,17.14379,35.59399,0.2800206,69.97999,0.5327562,0.1739967
443.944,37.28227,14.282,1453.5,192.2,33.8,192.2,21.56863,14,29.5301,17.14534,35.59542,0.3533463,55.45788,0.6722628,0.2195592
444.306,36.6609,14.282,1428.25,192.2,33.8,192.2,32.54902,23,29.5301,17.14689,35.59732,0.4239052,46.22693,0.7930637,0.2590124
444.700,36.6609,14.282,1426.75,192.2,33.8,192.2,38.43137,31,29.5301,17.14786,35.59938,0.5805197,33.75568,1.086066,0.3547062
445.127,36.6609,14.282,1415.75,192.2,33.8,192.2,45.88235,39,29.5301,17.14859,35.60207,0.7290235,26.87956,1.363895,0.4454443
445.473,36.6609,14.282,1416,192.2,33.8,192.2,50.19608,44,29.5301,17.14938,35.60501,0.731284,26.79648,1.368124,0.4468254
445.820,36.6609,14.282,1411.25,192.2,33.8,192.2,19.21569,28,29.5301,17.15063,35.60737,0.5442771,36.00342,1.018262,0.3325615
446.214,36.6609,14.282,1410.75,192.2,33.8,192.2,13.72549,1,29.5301,17.1522,35.60814,0.2193104,89.35205,0.4102972,0.1340019
446.814,36.03953,14.282,1441.75,192.2,33.8,192.2,15.29412,9,29.5301,17.15377,35.60909,0.248126,78.97534,0.456339,0.1490391
447.348,36.03953,14.326,1403.75,192.2,33.8,192.2,23.13725,13,29.5301,17.15547,35.61002,0.2479709,79.02473,0.4560538,0.1489459
447.711,35.41816,14.326,1386.75,192.2,33.8,192.2,35.68628,27,29.5301,17.15785,35.61322,0.4390099,44.63643,0.7934809,0.2591487
448.058,35.41816,14.326,1368.75,192.2,33.8,192.2,37.64706,31,29.5301,17.15885,35.61557,0.6062517,32.32293,1.095759,0.357872
448.500,34.79679,14.326,1355.75,192.2,33.8,192.2,37.2549,32,29.5301,17.15988,35.61763,0.587078,33.37859,1.042488,0.3404738
448.830,34.79679,14.326,1351.5,192.2,33.8,192.2,36.07843,33,29.5301,17.1607,35.61955,0.5756119,34.04348,1.022128,0.3338241
449.241,34.79679,14.326,1342.5,192.2,33.8,192.2,45.4902,39,29.5301,17.16169,35.62237,0.6835276,28.66868,1.213756,0.3964094
449.587,34.79679,14.326,1362.5,192.2,33.8,192.2,75.29412,70,29.5301,17.16084,35.62797,1.675464,11.69576,2.975162,0.9716796
450.027,34.79679,14.326,1962.5,192.2,33.8,192.2,78.03922,79,29.5301,17.16033,35.63355,1.395142,14.04576,2.477387,0.8091078
450.377,35.41816,14.326,2195.75,192.2,33.8,192.2,82.35294,86,29.5301,17.15869,35.64068,2.11404,9.269376,3.820986,1.247924
450.885,36.03953,14.326,2481.75,192.2,33.8,192.2,94.90196,91,29.5301,17.15659,35.65005,2.207676,8.876226,4.060231,1.32606
451.284,36.6609,14.282,2551.25,192.2,33.8,192.2,93.33334,92,29.5301,17.15433,35.65921,2.346966,8.349432,4.390826,1.434032
451.683,38.52501,14.282,2497.5,192.2,33.8,192.2,56.07843,65,29.5301,17.15074,35.6727,2.478313,7.906925,4.872313,1.591284
452.062,39.14639,14.282,2328,192.2,33.8,192.2,25.4902,30,29.5301,17.15091,35.67709,1.100192,17.81129,2.197842,0.7178091
452.441,39.76776,14.282,2181.75,192.2,33.8,192.2,14.11765,10,29.5301,17.15271,35.67855,0.3216237,60.92783,0.6527026,0.2131709
452.790,39.76776,14.282,2104.25,192.2,33.8,192.2,24.70588,14,29.5301,17.15435,35.67974,0.2957437,66.25951,0.6001818,0.1960177
453.266,39.14639,14.282,2015,192.2,33.8,192.2,40,30,29.5301,17.15523,35.68261,0.6959637,28.1564,1.390319,0.4540744
453.643,39.14639,14.282,1658,192.2,33.8,192.2,38.43137,33,29.5301,17.156,35.68536,0.6590565,29.73317,1.31659,0.4299946
454.005,39.14639,14.282,1613.5,192.2,33.8,192.2,39.21569,33,29.5301,17.15738,35.68857,0.6479115,30.24462,1.294326,0.4227232
454.352,39.14639,14.282,1480.75,192.2,33.8,192.2,88.62745,66,29.5301,17.15737,35.69307,1.144258,17.12536,2.285872,0.7465596
454.951,39.14639,14.282,1970.75,192.2,33.8,192.2,76.86275,77,29.5301,17.15685,35.69866,1.406691,13.93045,2.810131,0.9177811
455.426,39.14639,14.263,2186,192.2,33.8,192.2,93.72549,88,29.5301,17.15549,35.70599,1.866742,10.49734,3.72917,1.217937
455.835,39.76776,14.263,2630,192.2,33.8,192.2,94.90196,94,29.5301,17.15011,35.72637,2.54568,7.697682,5.166199,1.687266
456.200,41.0105,14.263,2698.75,192.2,33.8,192.2,94.90196,96,29.5301,17.14747,35.73637,2.389621,8.200395,5.00104,1.633326
456.610,42.25324,14.263,2749,192.2,33.8,192.2,94.90196,97,29.5301,17.14395,35.749,2.870021,6.827766,6.188443,2.021128
456.989,43.49598,14.263,2779.75,192.2,33.8,192.2,94.90196,95,29.5301,17.14062,35.76099,2.72968,7.178802,6.058947,1.978835
457.383,44.73873,14.263,2581.5,192.2,33.8,192.2,16.86275,22,29.5301,17.14219,35.76373,0.5183024,37.80773,1.183322,0.3864698
457.761,45.3601,14.263,2442.5,192.2,33.8,192.2,13.72549,9,29.5301,17.14402,35.76517,0.3011205,65.07639,0.6970285,0.2276476
458.171,44.73873,14.263,2267,192.2,33.8,192.2,14.5098,7,29.5301,17.14602,35.76659,0.3027077,64.73517,0.6911039,0.2257126
458.532,44.11736,14.263,1779.25,192.2,33.8,192.2,16.07843,8,29.5301,17.148,35.76775,0.249165,78.64601,0.5609611,0.1832084
459.037,42.87461,14.263,1596.75,192.2,33.8,192.2,16.86275,8,29.5301,17.15,35.76916,0.288868,67.83665,0.6320273,0.2064184
459.400,42.25324,14.248,1575.25,192.2,33.8,194,14.5098,6,29.5301,17.15191,35.77002,0.2039544,96.07951,0.4397737,0.1436289
459.842,41.63187,14.248,1584.75,192.2,33.8,194,24.31373,12,29.5301,17.15452,35.77124,0.2086614,93.91212,0.4433067,0.1447827
460.221,41.63187,14.248,1771,192.2,33.8,194,65.09804,52,29.5301,17.15535,35.77431,0.7012245,27.94517,1.48977,0.4865548
460.598,41.63187,14.248,1791.75,192.2,33.8,194,70.58823,69,29.5301,17.15484,35.78141,1.38692,14.12903,2.946549,0.9623347
461.008,41.63187,14.248,1781.75,192.2,33.8,194,18.43137,28,29.5301,17.156,35.78379,0.544759,35.97157,1.157355,0.3779889
461.452,41.63187,14.248,1655.5,192.2,33.8,194,14.11765,11,29.5301,17.15818,35.78485,0.2240988,87.44283,0.4761039,0.1554942
461.831,41.63187,14.248,1460.75,192.2,33.8,194,16.47059,8,29.5301,17.16006,35.78574,0.2122155,92.33932,0.4508575,0.1472488
462.242,41.0105,14.248,1291.25,192.2,33.8,194,16.86275,9,29.5301,17.16239,35.78685,0.2110341,92.85625,0.4416558,0.1442436
462.618,40.38913,14.248,1224.5,192.2,33.8,194,16.47059,8,29.5301,17.1643,35.78772,0.1974937,99.2226,0.4070557,0.1329433
463.194,39.14639,14.248,1186.75,192.2,33.8,194,16.07843,8,29.5301,17.16617,35.78871,0.241837,81.02912,0.483115,0.157784
463.706,38.52501,14.316,1184.5,192.2,33.8,194,16.47059,8,29.5301,17.16796,35.78957,0.2146919,91.27422,0.4220799,0.1378501
464.100,37.90364,14.316,1176,192.2,33.8,194,15.68627,8,29.5301,17.17152,35.7911,0.1942536,100.8776,0.375739,0.1227153
464.430,37.90364,14.316,1173,192.2,33.8,194,18.82353,9,29.5301,17.17307,35.79201,0.2304258,85.04183,0.4457059,0.1455663
464.872,37.28227,14.316,1175.5,192.2,33.8,194,15.68627,9,29.5301,17.17488,35.7929,0.2370315,82.67185,0.4509669,0.1472846
465.267,37.28227,14.316,1172.5,192.2,33.8,194,16.86275,0,29.5301,17.17655,35.79369,0.2115557,92.6273,0.4024976,0.1314546
465.659,37.28227,14.316,1038.5,192.2,33.8,194,19.21569,8,29.5301,17.17853,35.79462,0.2087606,93.86749,0.3971798,0.1297178
466.052,36.6609,14.316,1126,192.2,33.8,194,16.86275,9,29.5301,17.18027,35.79557,0.2371924,82.61578,0.4437518,0.1449281
466.461,36.6609,14.316,1145.25,192.2,33.8,194,16.86275,9,29.5301,17.18202,35.79646,0.2155868,90.89536,0.4033308,0.1317267
466.823,36.6609,14.316,1155.75,192.2,33.8,194,18.82353,10,29.5301,17.18369,35.79736,0.2329652,84.11486,0.4358433,0.1423452
467.310,36.03953,14.316,1152.25,192.2,33.8,194,24.31373,14,29.5301,17.18548,35.79848,0.2742527,71.45174,0.5043898,0.1647323
467.674,36.03953,14.097,1519,192.2,33.8,192.2,33.33333,25,29.5301,17.18669,35.7999,0.4103888,47.74944,0.7547634,0.2465037
468.134,36.03953,14.097,1532.25,192.2,33.8,192.2,54.11765,42,29.5301,17.18767,35.80346,0.7064388,27.7389,1.299241,0.4243287
468.531,36.03953,14.097,1477.75,192.2,33.8,192.2,60.78431,58,29.5301,17.18785,35.80739,1.070724,18.30149,1.969213,0.6431396
468.894,36.6609,14.097,1437.75,192.2,33.8,192.2,61.96078,59,29.5301,17.18824,35.81173,0.9311716,21.04428,1.742084,0.5689598
469.242,37.28227,14.097,1456.5,192.2,33.8,192.2,60.78431,59,29.5301,17.18874,35.81557,0.9344255,20.971,1.777801,0.5806251
469.715,37.90364,14.097,1480.5,192.2,33.8,192.2,62.35294,60,29.5301,17.18909,35.81899,0.9333318,20.99557,1.805316,0.5896113
470.078,37.90364,14.097,1490.25,192.2,33.8,192.2,62.35294,60,29.5301,17.18944,35.82265,0.9544396,20.53125,1.846144,0.6029456
470.455,38.52501,14.097,1518.5,192.2,33.8,192.2,33.72549,45,29.5301,17.18991,35.82744,0.9498513,20.63042,1.867388,0.6098839
470.817,39.14639,14.097,1515.75,192.2,33.8,192.2,12.94118,17,29.5301,17.19151,35.82839,0.2403134,81.54282,0.4800715,0.15679
471.386,39.14639,14.097,1524.25,192.2,33.8,192.2,26.27451,17,29.5301,17.19325,35.82944,0.2664639,73.5403,0.532312,0.1738516
471.907,39.14639,14.297,1369.25,192.2,33.8,192.2,59.60784,53,29.5301,17.19433,35.8317,0.5751534,34.07063,1.148978,0.3752529
472.270,39.76776,14.297,1788.5,192.2,33.8,192.2,56.47059,55,29.5301,17.19464,35.83998,1.054902,18.57597,2.140817,0.6991851
472.617,39.76776,14.297,1814.25,192.2,33.8,192.2,57.2549,56,29.5301,17.19485,35.84431,1.030665,19.01282,2.091629,0.6831203
473.091,40.38913,14.297,1815.5,192.2,33.8,192.2,59.21569,56,29.5301,17.1951,35.84843,1.015403,19.29858,2.092854,0.6835205
473.440,41.0105,14.297,1832.75,192.2,33.8,192.2,56.47059,56,29.5301,17.19542,35.85228,0.9747118,20.10423,2.039893,0.6662236
473.847,41.63187,14.297,1838.5,192.2,33.8,192.2,57.2549,56,29.5301,17.19571,35.8579,1.023291,19.14981,2.174009,0.7100254
474.256,41.63187,14.297,1842.25,192.2,33.8,192.2,56.86274,56,29.5301,17.19596,35.86218,0.9720675,20.15892,2.065183,0.6744831
474.713,42.25324,14.297,1837,192.2,33.8,192.2,57.64706,56,29.5301,17.19643,35.86686,0.984998,19.89429,2.123888,0.693656
475.092,42.87461,14.297,1845.75,192.2,33.8,192.2,60.78431,58,29.5301,17.19679,35.87144,0.9783999,20.02845,2.140685,0.699142
475.594,43.49598,14.297,1896,192.2,33.8,192.2,64.31373,62,29.5301,17.19688,35.87735,1.106333,17.71242,2.455678,0.8020175
475.940,43.49598,14.316,2039.25,192.2,33.8,192.2,60,59,29.5301,17.19695,35.88262,1.06462,18.40642,2.363088,0.7717779
476.400,44.11736,14.316,2073,192.2,33.8,192.2,65.88235,65,29.5301,17.1968,35.88973,1.230389,15.92654,2.770053,0.9046916
476.781,44.73873,14.316,2135.75,192.2,33.8,192.2,68.62745,68,29.5301,17.19654,35.8952,1.266661,15.47047,2.891879,0.9444798
477.163,45.3601,14.316,2176.25,192.2,33.8,192.2,39.21569,46,29.5301,17.19581,35.90333,1.361285,14.3951,3.151079,1.029134
477.543,45.98147,14.316,1891.25,192.2,33.8,192.2,13.72549,16,29.5301,17.19775,35.90481,0.3161909,61.97469,0.7419394,0.2423154
477.971,45.98147,14.316,1857.5,192.2,33.8,192.2,16.07843,9,29.5301,17.19991,35.90609,0.253469,77.31056,0.5947631,0.194248
478.333,45.3601,14.316,1551.25,192.2,33.8,192.2,19.21569,10,29.5301,17.20185,35.90726,0.2541706,77.09717,0.5883497,0.1921534
478.745,44.11736,14.316,1358.5,192.2,33.8,192.2,18.82353,11,29.5301,17.20407,35.90858,0.2440097,80.3076,0.5493547,0.1794177
479.111,42.87461,14.316,1334,192.2,33.8,192.2,16.07843,10,29.5301,17.20607,35.90957,0.2275632,86.11163,0.4978957,0.1626114
479.710,41.63187,14.316,1291,192.2,33.8,192.2,14.11765,7,29.5301,17.20818,35.91057,0.2104991,93.09224,0.447211,0.1460579
480.217,41.0105,14.258,1282,194,33.8,192.2,16.86275,3,29.5301,17.21002,35.91128,0.1778601,110.1756,0.3722287,0.1215689
480.598,40.38913,14.258,1209.75,194,33.8,192.2,16.86275,9,29.5301,17.21365,35.91318,0.2274025,86.17246,0.4687011,0.1530765
480.963,39.76776,14.258,1195,194,33.8,192.2,16.86275,8,29.5301,17.21545,35.91401,0.198744,98.59835,0.4033308,0.1317267
481.391,39.14639,14.258,1187,194,33.8,192.2,17.64706,8,29.5301,17.21735,35.91492,0.220813,88.74404,0.4411156,0.1440672
481.754,39.14639,14.258,1170.75,194,33.8,192.2,18.03922,9,29.5301,17.21901,35.9158,0.231173,84.76696,0.4618118,0.1508265
482.122,38.52501,14.258,1158.25,194,33.8,192.2,16.86275,9,29.5301,17.22097,35.91692,0.2461884,79.59689,0.4840015,0.1580735
482.484,38.52501,14.258,1166.75,194,33.8,192.2,17.64706,10,29.5301,17.22261,35.91793,0.2583864,75.83925,0.5079825,0.1659057
482.912,37.90364,14.258,1161,194,33.8,192.2,21.17647,12,29.5301,17.22435,35.91888,0.2356317,83.16299,0.4557754,0.148855
483.290,37.90364,14.258,1182.5,194,33.8,192.2,26.27451,17,29.5301,17.22588,35.92004,0.3048354,64.28333,0.5896341,0.1925729
483.794,37.28227,14.258,1238,194,33.8,192.2,85.4902,48,29.5301,17.22702,35.92251,0.553148,35.42602,1.052398,0.3437102
484.157,37.28227,14.321,1733.25,194,33.8,192.2,57.64706,59,29.5301,17.22711,35.92678,1.098935,17.83166,2.090791,0.6828467
484.598,37.28227,14.321,1883,194,33.8,192.2,61.96078,61,29.5301,17.22709,35.93295,1.182953,16.56519,2.25064,0.7350529
484.960,37.28227,14.321,1925.75,194,33.8,192.2,69.80392,68,29.5301,17.22671,35.93781,1.352063,14.49329,2.572382,0.840133
485.370,37.90364,14.321,1997.25,194,33.8,192.2,69.01961,70,29.5301,17.22602,35.94453,1.399179,14.00524,2.70639,0.8838995
485.764,37.90364,14.321,2007.5,194,33.8,192.2,45.4902,54,29.5301,17.22569,35.94976,1.367203,14.33279,2.644541,0.8636997
486.239,38.52501,14.321,1727.25,194,33.8,192.2,15.68627,19,29.5301,17.22731,35.95117,0.3348832,58.51543,0.6583737,0.215023
486.602,38.52501,14.321,1553.25,194,33.8,192.2,21.17647,15,29.5301,17.22899,35.95246,0.3049924,64.25024,0.599609,0.1958306
486.982,38.52501,14.321,1318,194,33.8,192.2,43.13726,29,29.5301,17.23052,35.95506,0.5123644,38.24589,1.007298,0.3289808
487.347,38.52501,14.321,1415,194,33.8,192.2,50.98039,41,29.5301,17.23149,35.95784,0.6564289,29.85218,1.290526,0.4214822
