# StartTime = 12/07/2024 05:02:19.3740 PM
Time (sec), Vehicle speed (MPH), Control module voltage (V), Engine RPM (RPM), Engine coolant temperature (°F), Ambient air temperature (°F), Engine oil temperature (°F), Absolute load value (%), Actual engine - percent torque (%), Barometric pressure (inHg), Total fuel economy (MPG), Total CO2 (lbs), Instant CO2 rate (lb/mile), Instant fuel economy (MPG), Fuel rate (gal/hr), CO2 flow (lb/min)
284.279,36.03953,14.326,1941.75,192.2,33.8,192.2,11.37255,0,29.5301,15.6104,28.31025,0.2556155,76.66137,0.4701133,0.1535377
284.735,35.41816,14.326,1908.75,192.2,33.8,192.2,12.15686,0,29.5301,15.61278,28.31136,0.2557245,76.62871,0.4622048,0.1509548
285.133,34.79679,14.326,1859.25,192.2,33.8,192.2,12.15686,6,29.5301,15.61481,28.3123,0.2518785,77.79875,0.4472667,0.1460761
285.683,33.55404,14.326,1942.25,192.2,33.8,192.2,14.11765,12,29.5301,15.61605,28.31537,0.7512919,26.08285,1.286441,0.420148
286.042,32.93267,14.092,2531,192.2,33.8,190.4,10.19608,0,29.5301,15.61772,28.31691,0.4093995,47.86483,0.688035,0.2247103
286.493,32.93267,14.092,2504.5,192.2,33.8,190.4,10.19608,0,29.5301,15.62028,28.31857,0.3267876,59.96505,0.5491977,0.1793665
286.884,32.3113,14.092,2475.75,192.2,33.8,190.4,10.19608,0,29.5301,15.622,28.31953,0.2968337,66.0162,0.489445,0.1598514
287.308,32.3113,14.092,2442.25,192.2,33.8,190.4,10.19608,0,29.5301,15.62411,28.32085,0.3282757,59.69322,0.5412893,0.1767836
287.707,31.68993,14.092,2424.5,192.2,33.8,190.4,10.19608,0,29.5301,15.62591,28.3219,0.3037407,64.51501,0.4912025,0.1604254
288.142,31.68993,14.092,2407.5,192.2,33.8,190.4,9.019608,0,29.5301,15.62792,28.32304,0.3015673,64.97998,0.4876876,0.1592774
288.521,31.68993,14.092,2381.75,192.2,33.8,190.4,10.19608,0,29.5301,15.62968,28.32403,0.2879831,68.04507,0.4657197,0.1521028
288.942,31.06856,14.092,2359.75,192.2,33.8,190.4,10.58823,0,29.5301,15.63168,28.32525,0.3103698,63.13706,0.4920812,0.1607124
289.318,31.06856,14.092,2317.25,192.2,33.8,190.4,9.803922,0,29.5301,15.63329,28.32622,0.3364187,58.24836,0.5333809,0.1742007
289.991,29.82582,14.092,2258.5,192.2,33.8,190.4,10.19608,0,29.5301,15.63507,28.32737,0.3227245,60.72001,0.4912025,0.1604254
290.490,29.20445,14.18,2229.5,192.2,33.8,190.4,11.37255,0,29.5301,15.63667,28.32849,0.3437416,57.00746,0.5122917,0.1673131
290.936,29.20445,14.18,2198.5,192.2,33.8,190.4,10.98039,0,29.5301,15.63986,28.33076,0.3573026,54.84381,0.5325022,0.1739137
291.317,28.58307,14.18,2188.25,192.2,33.8,190.4,10.58823,0,29.5301,15.64132,28.3318,0.3373584,58.08609,0.4920812,0.1607124
291.781,28.58307,14.18,2172.5,192.2,33.8,190.4,10.58823,0,29.5301,15.64313,28.33287,0.3216954,60.91426,0.4692346,0.1532507
292.182,28.58307,14.18,2158.5,192.2,33.8,190.4,10.98039,0,29.5301,15.64463,28.33397,0.3427803,57.16734,0.4999896,0.1632952
292.584,27.9617,14.18,2092.5,192.2,33.8,190.4,11.37255,0,29.5301,15.64648,28.33518,0.3343865,58.60235,0.477143,0.1558336
292.950,27.34033,14.18,2004.5,192.2,33.8,190.4,11.37255,0,29.5301,15.64798,28.33619,0.3526929,55.56061,0.4920812,0.1607124
293.430,26.09759,14.18,1916.25,192.2,33.8,190.4,10.98039,5,29.5301,15.64949,28.33719,0.342436,57.2248,0.4560538,0.1489459
293.777,24.85485,14.18,1924.25,192.2,33.8,190.4,29.41176,21,29.5301,15.64969,28.33992,1.034335,18.94535,1.311924,0.4284706
294.268,23.6121,14.18,2482.25,192.2,33.8,190.4,12.15686,0,29.5301,15.65099,28.3415,0.5206861,37.63464,0.6274035,0.2049083
294.674,22.36936,14.375,2424.25,192.2,33.8,192.2,9.411765,0,29.5301,15.65171,28.34289,0.6298245,31.11316,0.7189678,0.2348129
295.126,21.74799,14.375,2357.25,192.2,33.8,192.2,9.019608,0,29.5301,15.65312,28.34418,0.4323007,45.32917,0.4797792,0.1566946
295.530,21.12662,14.375,2270.5,192.2,33.8,192.2,10.19608,0,29.5301,15.65418,28.34513,0.4140437,47.32794,0.4463879,0.1457891
295.890,20.50525,14.375,2205,192.2,33.8,192.2,9.803922,0,29.5301,15.65531,28.3463,0.4408661,44.44849,0.4613261,0.1506678
296.284,19.88388,14.375,2151.25,192.2,33.8,192.2,10.98039,0,29.5301,15.65627,28.34732,0.4555092,43.01962,0.4622048,0.1509548
296.723,19.26251,14.375,2087,192.2,33.8,192.2,10.98039,0,29.5301,15.65717,28.34832,0.4862936,40.2963,0.4780217,0.1561206
297.100,18.64114,14.375,1990,192.2,33.8,192.2,10.98039,0,29.5301,15.65798,28.34928,0.5098932,38.43126,0.4850515,0.1584165
297.505,17.39839,14.375,1886.5,192.2,33.8,192.2,11.37255,0,29.5301,15.6588,28.35037,0.5195923,37.71387,0.4613261,0.1506678
297.881,16.77702,14.375,1785.5,192.2,33.8,192.2,10.19608,0,29.5301,15.65953,28.35127,0.4864923,40.27985,0.4165116,0.1360315
298.562,16.15565,14.375,1742.25,192.2,33.8,192.2,10.98039,0,29.5301,15.66034,28.35206,0.4732286,41.40881,0.3901501,0.1274219
299.070,15.53428,14.263,1689,190.4,33.8,192.2,21.56863,10,29.5301,15.66097,28.35297,0.514327,38.09995,0.4077244,0.1331617
299.478,15.53428,14.263,1806,190.4,33.8,192.2,20,15,29.5301,15.66183,28.35587,0.8413238,23.29167,0.6669458,0.2178227
299.864,15.53428,14.263,1802.25,190.4,33.8,192.2,14.11765,9,29.5301,15.66218,28.35722,0.818046,23.95444,0.6484927,0.2117959
300.360,16.15565,14.263,1786.75,190.4,33.8,192.2,14.11765,7,29.5301,15.66275,28.35853,0.6962523,28.14473,0.5740204,0.1874735
300.710,16.15565,14.263,1788.75,190.4,33.8,192.2,14.11765,0,29.5301,15.6633,28.35973,0.7241024,27.06224,0.5969812,0.1949724
301.082,16.15565,14.263,1782.25,190.4,33.8,192.2,14.90196,7,29.5301,15.66394,28.36138,0.7313676,26.79341,0.602971,0.1969287
301.478,15.53428,14.263,1787.5,190.4,33.8,192.2,19.21569,11,29.5301,15.6642,28.36262,0.8889877,22.04286,0.7047306,0.2301631
301.954,16.15565,14.263,1781,190.4,33.8,192.2,25.88235,20,29.5301,15.66406,28.36505,1.38025,14.19731,1.137938,0.3716473
302.370,16.15565,14.263,1832.5,190.4,33.8,192.2,24.31373,20,29.5301,15.66401,28.36741,1.291312,15.17514,1.064613,0.3476996
302.857,16.77702,14.263,1903,190.4,33.8,192.2,27.84314,22,29.5301,15.66398,28.37019,1.29093,15.17963,1.105233,0.3609659
303.235,16.77702,14.287,1967.25,190.4,33.8,190.4,34.90196,29,29.5301,15.66347,28.3735,1.673795,11.70743,1.433024,0.4680216
303.669,17.39839,14.287,2033,190.4,33.8,190.4,35.68628,30,29.5301,15.6628,28.37771,1.755522,11.1624,1.558661,0.5090545
304.044,18.01976,14.287,2096.25,190.4,33.8,190.4,39.60784,34,29.5301,15.66247,28.38057,1.668797,11.74249,1.534578,0.5011889
304.418,18.64114,14.287,2183.5,190.4,33.8,190.4,34.11765,32,29.5301,15.66169,28.38485,1.800614,10.88286,1.712889,0.5594248
304.818,19.26251,14.287,2250,190.4,33.8,190.4,40,35,29.5301,15.66124,28.38819,1.714978,11.42629,1.685806,0.5505795
305.301,19.88388,14.287,2305.75,190.4,33.8,190.4,42.35294,41,29.5301,15.66048,28.39212,1.833452,10.68794,1.860403,0.6076024
305.655,21.12662,14.287,2433,190.4,33.8,190.4,67.05882,58,29.5301,15.65933,28.39733,2.220464,8.825108,2.393922,0.7818484
306.051,22.36936,14.287,2574.5,190.4,33.8,190.4,61.56863,61,29.5301,15.65705,28.40511,2.665223,7.352417,3.04245,0.9936559
306.428,22.99073,14.287,2709.5,190.4,33.8,190.4,59.21569,58,29.5301,15.65523,28.41129,2.730073,7.17777,3.203047,1.046106
307.035,24.23348,14.287,2850.75,190.4,33.8,190.4,61.17647,60,29.5301,15.65291,28.41865,2.730482,7.176694,3.376691,1.102818
307.531,25.47622,14.272,3021.75,190.4,33.8,190.4,53.72549,54,29.5301,15.65117,28.42513,2.566553,7.635079,3.336733,1.089768
307.930,27.9617,14.272,2744.5,190.4,33.8,190.4,68.62745,63,29.5301,15.64673,28.44048,2.596588,7.546763,3.705125,1.210084
308.332,29.20445,14.272,2269,190.4,33.8,190.4,62.35294,65,29.5301,15.64533,28.44664,2.142763,9.145126,3.193444,1.04297
308.796,29.82582,14.272,2385.5,190.4,33.8,190.4,82.35294,80,29.5301,15.6432,28.45468,2.23313,8.775055,3.398932,1.110082
309.194,31.06856,14.272,2516.25,190.4,33.8,190.4,80.39216,86,29.5301,15.6411,28.46302,2.624135,7.467541,4.16048,1.358801
309.591,32.3113,14.272,2578.25,190.4,33.8,190.4,75.68627,83,29.5301,15.6381,28.47396,2.421191,8.093472,3.992267,1.303864
309.984,33.55404,14.272,2651.25,190.4,33.8,190.4,75.68627,79,29.5301,15.63624,28.4817,2.322561,8.437167,3.976933,1.298855
310.426,34.79679,14.272,2729.25,190.4,33.8,190.4,74.11765,80,29.5301,15.6339,28.4907,2.325976,8.42478,4.13029,1.348941
310.794,36.03953,14.272,2819.25,190.4,33.8,190.4,74.5098,79,29.5301,15.63157,28.5,2.332392,8.401605,4.2896,1.400972
311.271,37.28227,14.272,2886.75,190.4,33.8,190.4,71.37255,74,29.5301,15.62916,28.50998,2.255692,8.687284,4.291591,1.401622
311.670,37.90364,14.141,2963.25,190.4,33.8,192.2,50.19608,57,29.5301,15.6272,28.51832,2.17679,9.002172,4.2105,1.375138
312.108,39.14639,14.141,3009.75,190.4,33.8,192.2,61.56863,60,29.5301,15.62542,28.52818,1.776261,11.03207,3.548417,1.158903
312.455,39.76776,14.141,3021.75,190.4,33.8,192.2,66.27451,65,29.5301,15.62432,28.53602,1.81673,10.78632,3.686869,1.204121
312.840,39.76776,14.141,2226.5,190.4,33.8,192.2,61.96078,62,29.5301,15.62369,28.54306,1.511246,12.96668,3.06692,1.001648
313.207,40.38913,14.141,2208.5,190.4,33.8,192.2,51.76471,54,29.5301,15.62379,28.54765,1.128883,17.35861,2.326749,0.75991
313.673,40.38913,14.141,2215.75,190.4,33.8,192.2,56.47059,55,29.5301,15.62395,28.55266,1.262599,15.52023,2.602353,0.8499215
314.057,40.38913,14.141,2212.25,190.4,33.8,192.2,16.07843,18,29.5301,15.62546,28.55556,0.6302443,31.09245,1.299001,0.4242503
314.433,40.38913,14.141,2145.5,190.4,33.8,192.2,12.15686,7,29.5301,15.62799,28.55696,0.2919294,67.12526,0.6016979,0.1965129
314.824,39.76776,14.141,2173.75,190.4,33.8,192.2,26.27451,17,29.5301,15.6298,28.55912,0.5062398,38.7086,1.027362,0.3355337
315.457,39.76776,14.141,2139.75,190.4,33.8,192.2,48.23529,42,29.5301,15.63001,28.56431,1.11236,17.61644,2.257422,0.737268
316.001,39.14639,14.204,2128,192.2,33.8,194,13.72549,10,29.5301,15.63134,28.56717,0.7003775,27.97896,1.399137,0.4569541
316.426,38.52501,14.204,2092.25,192.2,33.8,194,32.54902,24,29.5301,15.63395,28.57257,0.6558025,29.8807,1.289294,0.42108
316.784,37.90364,14.204,2065.75,192.2,33.8,194,38.82353,31,29.5301,15.635,28.57573,0.7623286,25.70523,1.47455,0.4815839
317.273,37.90364,14.204,2060.25,192.2,33.8,194,48.23529,45,29.5301,15.63587,28.57983,0.9578745,20.45762,1.852788,0.6051155
317.623,37.90364,14.204,2076.75,192.2,33.8,194,84.70588,73,29.5301,15.63561,28.58502,1.296015,15.12007,2.506843,0.818728
318.025,38.52501,14.204,2102.75,192.2,33.8,194,72.94118,75,29.5301,15.63477,28.59312,1.602853,12.2256,3.151176,1.029166
318.429,38.52501,14.204,2124.5,192.2,33.8,194,66.27451,68,29.5301,15.63409,28.59906,1.581005,12.39454,3.108223,1.015137
318.904,39.14639,14.204,2152.25,192.2,33.8,194,34.90196,41,29.5301,15.63467,28.60365,1.021158,19.18982,2.039956,0.6662441
319.298,39.76776,14.204,2166,192.2,33.8,194,62.35294,56,29.5301,15.63519,28.60811,1.026069,19.09798,2.082302,0.6800741
319.806,39.76776,14.204,2183.75,192.2,33.8,194,56.47059,55,29.5301,15.63517,28.61483,1.240282,15.7995,2.517026,0.8220538
320.178,40.38913,14.014,2200,192.2,33.8,194,58.03922,57,29.5301,15.63532,28.62001,1.14669,17.08904,2.363451,0.7718968
320.685,40.38913,14.014,2213,192.2,33.8,194,60,61,29.5301,15.63556,28.62668,1.25689,15.59074,2.590585,0.846078
321.041,41.0105,14.014,2249.5,192.2,33.8,194,86.66666,87,29.5301,15.63345,28.63624,1.975286,9.920506,4.133912,1.350124
321.444,41.63187,14.014,2279.25,192.2,33.8,194,78.43137,85,29.5301,15.63205,28.64567,1.824165,10.74236,3.875486,1.265723
321.872,42.25324,14.014,2311.75,192.2,33.8,194,50.98039,60,29.5301,15.63052,28.6538,1.823237,10.74783,3.931329,1.283961
322.341,42.25324,14.014,2325.5,192.2,33.8,194,53.33333,50,29.5301,15.63135,28.65848,0.9508309,20.60917,2.050216,0.6695948
322.742,42.87461,14.014,2342,192.2,33.8,194,56.07843,56,29.5301,15.63109,28.66506,1.318614,14.86094,2.885054,0.9422507
323.090,42.87461,14.014,2350.25,192.2,33.8,194,53.33333,52,29.5301,15.6315,28.67134,1.113627,17.59641,2.436555,0.795772
323.479,43.49598,14.014,2363.5,192.2,33.8,194,58.43137,56,29.5301,15.63163,28.67728,1.266178,15.47637,2.810477,0.9178942
324.112,43.49598,14.014,2378,192.2,33.8,194,60,58,29.5301,15.63181,28.68247,1.198381,16.35193,2.659991,0.8687459
324.584,44.11736,14.233,2417,194,33.8,192.2,74.90196,80,29.5301,15.62977,28.69235,1.88306,10.40638,4.239453,1.384594
324.988,44.73873,14.233,2476.5,194,33.8,192.2,76.47059,80,29.5301,15.62773,28.70742,1.699948,11.52731,3.881107,1.267559
325.414,45.3601,14.233,2494.5,194,33.8,192.2,79.60784,86,29.5301,15.62658,28.71518,1.708611,11.46887,3.955063,1.291713
325.878,45.98147,14.233,2543.5,194,33.8,192.2,78.43137,85,29.5301,15.6252,28.72422,1.825382,10.7352,4.283244,1.398896
326.271,46.60284,14.233,2593.5,194,33.8,192.2,81.17647,87,29.5301,15.62344,28.73412,1.750557,11.19405,4.163178,1.359682
326.686,47.84558,14.233,2637.25,194,33.8,192.2,93.72549,93,29.5301,15.62116,28.7463,1.996943,9.812918,4.875775,1.592415
327.025,48.46695,14.233,2680.25,194,33.8,192.2,87.84314,93,29.5301,15.61957,28.75583,1.775214,11.03857,4.39069,1.433987
327.489,49.70969,14.233,2736,194,33.8,192.2,88.62745,95,29.5301,15.61718,28.76735,2.10525,9.30808,5.340489,1.744189
327.830,50.33107,14.233,2780,194,33.8,192.2,91.37255,96,29.5301,15.61457,28.77814,2.224554,8.808883,5.713672,1.86607
328.371,51.57381,14.233,2825.75,194,33.8,192.2,68.62745,84,29.5301,15.61257,28.78999,1.817242,10.78329,4.782755,1.562035
328.720,52.19518,14.258,2869.25,194,33.8,194,83.52941,88,29.5301,15.61075,28.79979,1.822804,10.75038,4.855194,1.585693
329.147,53.43792,14.258,2927,194,33.8,194,85.09804,89,29.5301,15.60812,28.81465,1.949904,10.04964,5.317397,1.736647
329.537,54.05929,14.258,2968.75,194,33.8,194,85.4902,89,29.5301,15.60618,28.82467,1.90794,10.27068,5.263459,1.719031
329.957,54.68066,14.258,2996.75,194,33.8,194,53.72549,59,29.5301,15.60659,28.83234,1.169078,16.76178,3.262223,1.065433
330.299,55.30204,14.258,3032,194,33.8,194,30.58824,0,29.5301,15.60651,28.8395,1.2514,15.65913,3.531617,1.153416
330.736,55.92341,14.258,2986,194,33.8,194,13.33333,0,29.5301,15.60993,28.84165,0.323031,60.6624,0.9218793,0.3010832
331.075,55.30204,14.258,2975.5,194,33.8,194,13.72549,0,29.5301,15.61276,28.84328,0.2939296,66.66846,0.8295083,0.2709151
331.446,54.68066,14.258,2958,194,33.8,194,13.72549,0,29.5301,15.61596,28.84521,0.3048275,64.285,0.8505975,0.2778028
331.844,54.05929,14.258,2928.5,194,33.8,194,13.33333,0,29.5301,15.61888,28.84667,0.2732936,71.70251,0.7539387,0.2462343
332.516,53.43792,14.258,2866.75,194,33.8,194,13.33333,0,29.5301,15.62161,28.84822,0.2845271,68.87159,0.7759066,0.253409
333.028,52.19518,14.321,2727.25,192.2,33.8,194,9.803922,0,29.5301,15.62495,28.84961,0.2362083,82.95998,0.6291609,0.2054822
333.380,47.84558,14.321,2520.75,192.2,33.8,194,9.411765,0,29.5301,15.63079,28.85202,0.2263713,86.56503,0.5527126,0.1805144
333.798,45.98147,14.321,2449.25,192.2,33.8,194,9.803922,0,29.5301,15.63347,28.85303,0.2239396,87.505,0.5254724,0.1716179
334.217,44.73873,14.321,2401.25,192.2,33.8,194,10.19608,0,29.5301,15.63605,28.85394,0.1978299,99.05394,0.4516602,0.147511
334.581,44.11736,14.321,2393.75,192.2,33.8,194,16.86275,7,29.5301,15.63886,28.85502,0.2049096,95.6316,0.4613261,0.1506678
334.981,44.11736,14.321,2406.75,192.2,33.8,194,49.80392,43,29.5301,15.64071,28.85803,0.5920913,33.09597,1.333013,0.4353583
335.362,43.49598,14.321,2415,192.2,33.8,194,72.94118,73,29.5301,15.63972,28.86538,1.776709,11.02929,3.943679,1.287995
335.803,44.73873,14.321,2446.25,192.2,33.8,194,65.88235,66,29.5301,15.63811,28.87465,1.771945,11.05894,4.045479,1.321242
336.166,45.3601,14.321,2491.5,192.2,33.8,194,57.64706,60,29.5301,15.63783,28.88101,1.440146,13.60684,3.333625,1.088753
336.675,45.98147,14.321,2514.25,192.2,33.8,194,50.58823,50,29.5301,15.63821,28.88732,1.100716,17.8028,2.582822,0.8435426
337.072,45.98147,14.243,2521.75,192.2,33.8,194,19.60784,20,29.5301,15.63933,28.89148,0.8573005,22.8576,2.011649,0.6569989
337.517,46.60284,14.243,2538,192.2,33.8,194,27.84314,20,29.5301,15.64212,28.89461,0.4708293,41.61983,1.119727,0.3656997
337.894,46.60284,14.243,2540.5,192.2,33.8,194,37.2549,35,29.5301,15.64293,28.89942,0.9551631,20.5157,2.27157,0.7418885
338.289,46.60284,14.243,2550.5,192.2,33.8,194,34.11765,30,29.5301,15.6445,28.90356,0.7230644,27.10109,1.719593,0.5616143
338.648,46.60284,14.243,2321.25,192.2,33.8,194,30.98039,30,29.5301,15.64584,28.90744,0.7718923,25.38675,1.835715,0.5995395
339.115,47.22421,14.243,1839.5,192.2,33.8,194,16.47059,15,29.5301,15.64852,28.90874,0.2542521,77.07245,0.6127249,0.2001143
339.477,47.22421,14.243,1838,192.2,33.8,194,32.15686,23,29.5301,15.65064,28.91069,0.4134223,47.39908,0.9963107,0.3253923
339.857,47.22421,14.243,1841,192.2,33.8,194,58.03922,44,29.5301,15.653,28.914,0.5352274,36.61216,1.28985,0.4212615
340.224,47.22421,14.243,1853.25,192.2,33.8,194,94.90196,84,29.5301,15.65303,28.91989,1.300617,15.06657,3.134371,1.023677
340.881,47.84558,14.243,1987.5,192.2,33.8,194,87.05882,87,29.5301,15.65585,28.92101,0.2139794,91.57813,0.5224564,0.1706328
341.405,48.46695,14.126,2699,190.4,33.8,194,94.90196,97,29.5301,15.65248,28.93379,2.509286,7.809327,6.206291,2.026958
341.800,50.95244,14.126,2792.25,190.4,33.8,194,94.90196,98,29.5301,15.6459,28.95952,2.347986,8.345806,6.105155,1.993927
342.191,51.57381,14.126,2864,190.4,33.8,194,87.05882,93,29.5301,15.643,28.97225,2.218878,8.831416,5.839812,1.907267
342.666,53.43792,14.126,2932.25,190.4,33.8,194,79.21568,86,29.5301,15.64099,28.98332,1.891021,10.36257,5.156821,1.684204
343.005,54.05929,14.126,2986.75,190.4,33.8,194,48.23529,60,29.5301,15.63946,28.99308,1.700368,11.52446,4.690829,1.532012
343.373,55.30204,14.126,2995.5,190.4,33.8,194,16.07843,15,29.5301,15.64238,28.99676,0.5029093,38.96495,1.419276,0.4635318
343.725,55.30204,14.126,3007.75,190.4,33.8,194,16.47059,8,29.5301,15.64516,28.9984,0.3066363,63.90579,0.8653682,0.2826269
344.162,54.68066,14.126,3005,190.4,33.8,194,34.90196,28,29.5301,15.6471,29.00157,0.5917054,33.11755,1.651108,0.5392474
344.545,54.68066,14.126,2983.5,190.4,33.8,194,41.56863,40,29.5301,15.64764,29.00728,1.040759,18.82841,2.904158,0.94849
345.037,54.68066,14.126,2996.5,190.4,33.8,194,45.4902,41,29.5301,15.64919,29.01317,0.8572337,22.85938,2.392045,0.7812352
345.408,55.30204,14.229,3003,190.4,33.8,194,22.7451,22,29.5301,15.65006,29.01893,0.9950153,19.694,2.808065,0.9171062
345.918,55.30204,14.229,2179,190.4,33.8,194,16.07843,11,29.5301,15.65376,29.02121,0.31708,61.80092,0.8948416,0.2922528
346.273,55.30204,14.229,2129,190.4,33.8,194,25.88235,12,29.5301,15.65692,29.02249,0.2097477,93.42573,0.5919358,0.1933246
346.682,55.30204,14.229,2159,190.4,33.8,194,40.78431,32,29.5301,15.66023,29.02612,0.4829289,40.57706,1.362889,0.4451159
347.058,54.68066,14.229,2141.5,190.4,33.8,194,72.15686,72,29.5301,15.65982,29.03368,1.426202,13.73987,3.979707,1.299761
347.507,55.30204,14.229,2159.25,190.4,33.8,194,63.92157,67,29.5301,15.66011,29.04096,1.121453,17.47362,3.164887,1.033643
347.861,55.92341,14.229,2164.75,190.4,33.8,194,34.5098,34,29.5301,15.66247,29.04407,0.5183237,37.80618,1.479214,0.4831071
348.265,55.92341,14.229,2177,190.4,33.8,194,37.64706,35,29.5301,15.6649,29.04826,0.6262294,31.29178,1.78716,0.5836814
348.649,55.92341,14.229,2174.75,190.4,33.8,194,18.82353,20,29.5301,15.66712,29.05107,0.4971956,39.41273,1.418917,0.4634145
349.265,55.92341,14.229,2168.75,190.4,33.8,194,15.68627,12,29.5301,15.6706,29.0523,0.1992869,98.32979,0.5687332,0.1857467
349.769,55.92341,14.058,2173.5,192.2,33.8,194,36.07843,29,29.5301,15.67317,29.05511,0.4655082,42.09557,1.328487,0.4338801
350.146,55.92341,14.058,2170.5,192.2,33.8,194,63.13726,61,29.5301,15.67397,29.06824,1.138103,17.21799,3.247964,1.060776
350.561,55.92341,14.058,2176.25,192.2,33.8,194,34.90196,39,29.5301,15.67562,29.07227,0.6922199,28.30868,1.975486,0.6451883
351.034,56.54478,14.058,2182.75,192.2,33.8,194,29.80392,26,29.5301,15.67828,29.0748,0.4321387,45.34617,1.246958,0.4072531
351.363,56.54478,14.058,2186,192.2,33.8,194,62.35294,53,29.5301,15.6805,29.07865,0.602056,32.54819,1.737263,0.5673854
351.772,56.54478,14.058,2196.5,192.2,33.8,194,57.64706,60,29.5301,15.68156,29.08582,0.9823948,19.94701,2.83475,0.9258217
352.137,56.54478,14.058,2208,192.2,33.8,194,61.17647,61,29.5301,15.68231,29.09145,1.001977,19.55717,2.891256,0.9442762
352.600,57.16615,14.058,2225.5,192.2,33.8,194,60.39216,63,29.5301,15.68329,29.09734,0.9539441,20.54191,2.782903,0.9088885
353.000,57.16615,14.058,2238,192.2,33.8,194,62.35294,65,29.5301,15.6831,29.10491,1.20623,16.24552,3.518887,1.149259
353.551,57.78752,14.058,2239.25,192.2,33.8,194,15.68627,19,29.5301,15.68639,29.10849,0.4637899,42.25154,1.367702,0.4466878
353.911,57.78752,14.346,2243.25,192.2,33.8,194,21.17647,13,29.5301,15.68995,29.10972,0.2004146,97.77647,0.5910167,0.1930244
354.321,57.16615,14.346,2212.75,192.2,33.8,194,13.72549,8,29.5301,15.69482,29.11177,0.2394643,81.83199,0.6985795,0.2281542
354.662,57.16615,14.346,2197.5,192.2,33.8,194,11.37255,0,29.5301,15.69785,29.11286,0.1994029,98.27254,0.5817103,0.189985
355.118,56.54478,14.346,2195.75,192.2,33.8,194,9.803922,0,29.5301,15.70165,29.11392,0.165356,118.507,0.477143,0.1558336
355.499,55.92341,14.346,2169.25,192.2,33.8,194,21.17647,12,29.5301,15.70478,29.11491,0.1715039,114.2588,0.489445,0.1598514
355.987,55.92341,14.346,2182,192.2,33.8,194,34.5098,26,29.5301,15.70788,29.11801,0.4566254,42.91447,1.303136,0.4256008
356.301,55.30204,14.346,2144.25,192.2,33.8,194,54.5098,48,29.5301,15.70928,29.12285,0.7659607,25.58334,2.161642,0.7059864
356.673,55.30204,14.346,2159.25,192.2,33.8,194,53.33333,52,29.5301,15.71111,29.12832,0.815349,24.03368,2.301023,0.7515076
357.101,55.30204,14.346,2148.5,192.2,33.8,194,48.23529,48,29.5301,15.71252,29.13206,0.7413188,26.43375,2.0921,0.683274
357.777,55.30204,14.346,2169,192.2,33.8,194,74.11765,70,29.5301,15.71293,29.13845,1.083544,18.08494,3.057905,0.9987034
358.322,55.92341,14.263,2172,194,33.8,194,38.82353,48,29.5301,15.71391,29.14507,1.002481,19.54734,2.860921,0.934369
358.708,56.54478,14.263,2178.75,194,33.8,194,23.92157,23,29.5301,15.71887,29.15195,0.52179,37.55502,1.505652,0.4917417
359.107,55.92341,14.263,2176.25,194,33.8,194,30.19608,21,29.5301,15.7218,29.15423,0.381849,51.31829,1.089736,0.3559049
359.559,55.92341,14.263,2169.75,194,33.8,194,48.62745,40,29.5301,15.72413,29.15726,0.510843,38.3598,1.457865,0.4761346
359.923,55.92341,14.263,2179.25,194,33.8,194,73.33334,70,29.5301,15.72439,29.16461,1.159718,16.89708,3.30965,1.080923
360.293,55.92341,14.263,2184.75,194,33.8,194,61.96078,66,29.5301,15.72504,29.17183,1.076061,18.2107,3.070909,1.00295
360.644,56.54478,14.263,2191.75,194,33.8,194,61.96078,61,29.5301,15.72579,29.17739,0.9938821,19.71646,2.867898,0.9366474
361.083,56.54478,14.263,2205,194,33.8,194,58.03922,57,29.5301,15.72713,29.18257,0.8554101,22.90812,2.468329,0.8061496
361.462,56.54478,14.263,2211.25,194,33.8,194,39.60784,40,29.5301,15.72896,29.18614,0.6227145,31.46841,1.796874,0.5868542
362.028,57.16615,14.263,2207.75,194,33.8,194,29.01961,27,29.5301,15.73131,29.19016,0.5788183,33.8549,1.688564,0.5514802
362.421,57.16615,14.326,2200.75,194,33.8,194,24.31373,19,29.5301,15.73417,29.19232,0.3570477,54.88296,1.041601,0.3401841
362.890,56.54478,14.326,2190,194,33.8,194,22.35294,18,29.5301,15.73833,29.19552,0.3771715,51.95471,1.088348,0.3554513
363.277,56.54478,14.326,2187.75,194,33.8,194,25.88235,19,29.5301,15.74097,29.19842,0.4469386,43.84458,1.289664,0.4212008
363.666,56.54478,14.326,2183.25,194,33.8,194,21.17647,17,29.5301,15.74478,29.20087,0.332464,58.94123,0.9593417,0.3133184
364.068,55.92341,14.326,2177,194,33.8,194,28.23529,22,29.5301,15.74742,29.20336,0.4141167,47.31959,1.181823,0.3859803
364.505,55.92341,14.326,2174.75,194,33.8,194,32.54902,26,29.5301,15.74982,29.20639,0.4967837,39.44541,1.417742,0.4630306
364.858,55.92341,14.326,2178.5,194,33.8,194,45.4902,38,29.5301,15.75183,29.21006,0.6139081,31.91982,1.751996,0.5721972
365.264,55.92341,14.326,2184.5,194,33.8,194,58.82353,53,29.5301,15.75379,29.21506,0.7368067,26.59562,2.10273,0.6867457
365.601,56.54478,14.326,2199,194,33.8,194,77.64706,70,29.5301,15.75445,29.22069,0.9802589,19.99047,2.828587,0.9238088
